Type,Root Function Name,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,
"Caller","System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.FrameworkElement.OnRenderSizeChanged(class System.Windows.SizeChangedInfo)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)","MS.Utility.ThreeObjectMap.Search(int32)",1,1,"0,11","0,11",
"Callee","System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.TextBox.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.FrameworkElement.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",31,1,"3,26","0,11",
"Callee","System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Freezable.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",8,0,"0,84","0,00",
"Root","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",26,0,"2,74","0,00",
"Caller","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.FrameworkElement.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",25,0,"2,63","0,00",
"Caller","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Freezable.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","FirstFloor.ModernUI.Windows.Controls.ModernFrame.OnSourceChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","FirstFloor.ModernUI.Windows.Controls.ModernMenu.OnSelectedLinkChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","FirstFloor.ModernUI.Windows.Controls.ModernMenu.OnSelectedLinkGroupChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ContentControl.OnContentChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",14,0,"1,47","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ContentPresenter.OnContentChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",11,0,"1,16","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ContentPresenter.OnTemplateChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",11,0,"1,16","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ItemsControl.OnItemsSourceChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ListBoxItem.OnIsSelectedChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.Primitives.Popup.OnIsOpenChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",4,0,"0,42","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ProgressBar.OnIsIndeterminateChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.TextBox.OnTextPropertyChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Controls.ToolTip.OnIsOpenChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",4,0,"0,42","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.FrameworkElement.OnStyleChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)","System.Windows.Media.TranslateTransform.XPropertyChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00",
"Root","System.Windows.DependencyObject.SetCurrentValue(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetCurrentValue(class System.Windows.DependencyProperty,object)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetCurrentValue(class System.Windows.DependencyProperty,object)","FirstFloor.ModernUI.Windows.Controls.ModernMenu.OnSelectedLinkChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetCurrentValue(class System.Windows.DependencyProperty,object)","FirstFloor.ModernUI.Windows.Controls.ModernMenu.OnSelectedLinkGroupChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.SetCurrentValue(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetValueCommon(class System.Windows.DependencyProperty,object,class System.Windows.PropertyMetadata,bool,bool,valuetype System.Windows.OperationType,bool)",7,0,"0,74","0,00",
"Root","System.Windows.DependencyObject.SetCurrentValueInternal(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetCurrentValueInternal(class System.Windows.DependencyProperty,object)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetCurrentValueInternal(class System.Windows.DependencyProperty,object)","System.Windows.Controls.ListBox.NotifyListItemClicked(class System.Windows.Controls.ListBoxItem,valuetype System.Windows.Input.MouseButton)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetCurrentValueInternal(class System.Windows.DependencyProperty,object)","System.Windows.Controls.Primitives.Selector.UpdatePublicSelectionProperties()",7,0,"0,74","0,00",
"Callee","System.Windows.DependencyObject.SetCurrentValueInternal(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetValueCommon(class System.Windows.DependencyProperty,object,class System.Windows.PropertyMetadata,bool,bool,valuetype System.Windows.OperationType,bool)",7,0,"0,74","0,00",
"Root","System.Windows.DependencyObject.SetEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry)","System.Windows.DependencyObject.SetEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry)",2,0,"0,21","0,00",
"Caller","System.Windows.DependencyObject.SetEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry)","System.Windows.DependencyObject.UpdateEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry&,bool,bool,valuetype System.Windows.OperationType)",2,0,"0,21","0,00",
"Callee","System.Windows.DependencyObject.SetEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry)","System.Windows.DependencyObject.InsertEntry(valuetype System.Windows.EffectiveValueEntry,uint32)",2,0,"0,21","0,00",
"Root","System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)","System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)",3,0,"0,32","0,00",
"Caller","System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)","System.Windows.DependencyObject.SetValueInternal(class System.Windows.DependencyProperty,object)",3,0,"0,32","0,00",
"Callee","System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)","System.Windows.DependencyObject.get_DependencyObjectType()",2,0,"0,21","0,00",
"Callee","System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)","System.Windows.DependencyProperty.GetMetadata(class System.Windows.DependencyObjectType)",1,1,"0,11","0,11",
"Root","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,bool)","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,bool)",4,0,"0,42","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,bool)","System.Windows.Controls.PopupControlService.RaiseToolTipOpeningEvent()",4,0,"0,42","0,00",
"Callee","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,bool)","System.Windows.DependencyObject.SetValueCommon(class System.Windows.DependencyProperty,object,class System.Windows.PropertyMetadata,bool,bool,valuetype System.Windows.OperationType,bool)",4,0,"0,42","0,00",
"Root","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)",23,0,"2,42","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","FirstFloor.ModernUI.Windows.Controls.ModernFrame.SetContent(class System.Uri,valuetype FirstFloor.ModernUI.Windows.Navigation.NavigationType,object,bool)",12,0,"1,26","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","FirstFloor.ModernUI.Windows.Controls.TransitioningContentControl.AbortTransition()",4,0,"0,42","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","FirstFloor.ModernUI.Windows.Controls.TransitioningContentControl.StartTransition(object,object)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","MS.Internal.Data.PropertyPathWorker.SetValue(object,object)",7,0,"0,74","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.Controls.ContentPresenter.OnContentChanged(class System.Windows.DependencyObject,valuetype System.Windows.DependencyPropertyChangedEventArgs)",11,0,"1,16","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.Controls.ItemsControl.set_ItemsSource(class System.Collections.IEnumerable)",1,0,"0,11","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.Controls.TextBox.set_Text(string)",1,0,"0,11","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.Data.BindingOperations.SetBinding(class System.Windows.DependencyObject,class System.Windows.DependencyProperty,class System.Windows.Data.BindingBase)",5,0,"0,53","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.Media.Animation.Storyboard.SetTargetProperty(class System.Windows.DependencyObject,class System.Windows.PropertyPath)",1,0,"0,11","0,00",
"Callee","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyProperty,object)","System.Windows.DependencyObject.SetValueCommon(class System.Windows.DependencyProperty,object,class System.Windows.PropertyMetadata,bool,bool,valuetype System.Windows.OperationType,bool)",23,0,"2,42","0,00",
"Root","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,bool)","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,bool)",2,0,"0,21","0,00",
"Caller","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,bool)","System.Windows.ReverseInheritProperty.FirePropertyChangeInAncestry(class System.Windows.DependencyObject,bool,class MS.Internal.DeferredElementTreeState,class System.Action`2<class System.Windows.DependencyObject,bool>)",2,0,"0,21","0,00",
"Callee","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,bool)","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,object)",2,0,"0,21","0,00",
"Root","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,object)","System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,object)",4,0,"0,42","0,00",
